user_id,reorder_ratio,unique_product_count,avg_order_hour,avg_order_dow,avg_days_since_prior_order,cluster
34200,1.0,1,12.0,1.0,11.0,2
34229,1.0,1,15.0,4.0,6.0,2
34230,0.0,1,10.0,0.0,0.0,4
34241,1.0,1,16.0,0.0,2.0,1
34260,0.0,4,9.0,6.0,13.0,0
34274,1.0,1,16.0,0.0,23.0,1
34284,0.8,5,10.0,0.0,5.0,0
34305,0.5,4,15.0,5.0,4.0,0
34306,1.0,2,16.0,5.0,6.0,2
34317,0.5,2,7.0,2.0,3.0,2
34337,1.0,1,8.0,0.0,8.0,2
34340,1.0,1,16.0,3.0,2.5,1
34347,0.5,2,9.0,0.0,6.0,4
34350,0.0,1,15.0,6.0,10.0,3
34358,1.0,2,13.0,0.0,13.0,2
34363,0.0,1,15.0,0.0,7.0,4
34368,1.0,4,14.0,0.5,6.0,0
34410,0.0,2,10.0,0.0,30.0,4
34412,1.0,1,9.0,5.0,15.0,2
34414,0.6666666666666666,3,7.0,4.0,3.0,2
34434,0.0,1,13.0,0.0,0.0,4
34435,0.8,5,12.0,4.0,30.0,0
34439,0.0,2,22.0,0.0,30.0,1
34460,1.0,1,13.0,1.0,13.0,2
34466,0.6666666666666666,6,19.333333333333332,5.0,3.0,0
34469,1.0,3,14.0,5.0,4.0,2
34470,0.0,1,18.0,2.0,0.0,3
34471,1.0,1,15.0,5.0,14.0,2
34508,1.0,2,16.0,2.0,11.0,1
34533,0.3333333333333333,3,8.0,0.0,5.0,4
34547,0.0,1,17.0,6.0,0.0,3
34573,0.3333333333333333,3,14.333333333333334,3.0,15.0,3
34583,0.5,2,18.5,0.5,27.5,1
34593,1.0,1,17.0,4.0,7.0,2
34599,0.0,1,18.0,5.0,10.0,3
34620,1.0,2,15.0,3.0,11.5,1
34628,1.0,1,20.0,0.0,2.0,1
34629,1.0,3,11.0,2.0,15.0,2
34633,1.0,2,11.0,6.0,9.0,2
34662,0.0,3,16.0,3.0,3.0,3
34690,0.5,2,17.0,0.0,11.0,1
34704,0.0,2,15.0,4.0,19.0,3
34738,1.0,1,8.0,6.0,21.0,2
34739,0.0,1,9.0,1.0,30.0,4
34752,0.5,2,20.0,0.0,22.0,1
34757,0.0,1,13.0,0.0,6.0,4
34759,1.0,1,18.0,0.0,11.0,1
34776,0.5,4,16.0,6.0,30.0,0
34777,0.0,1,19.0,6.0,30.0,3
34807,1.0,1,21.0,1.0,18.0,1
34827,1.0,1,8.0,2.0,8.0,2
34864,0.0,1,13.0,3.0,21.0,4
34924,0.0,1,14.0,3.0,2.0,3
34939,0.0,1,9.0,4.0,3.0,3
34942,0.0,1,13.0,6.0,30.0,3
34948,1.0,1,9.0,3.0,4.0,2
34980,0.0,1,17.0,1.0,0.0,4
34987,1.0,1,6.0,5.0,3.0,2
34996,1.0,1,11.0,5.0,21.0,2
35014,1.0,2,14.0,2.0,27.0,1
35023,0.3333333333333333,3,9.0,2.0,11.0,4
35029,1.0,1,16.0,3.0,9.0,1
35048,0.5,2,15.0,4.0,1.0,3
35051,0.3333333333333333,3,19.333333333333332,0.6666666666666666,21.0,1
35061,0.0,1,13.0,4.0,1.0,3
35075,1.0,3,12.333333333333334,2.3333333333333335,3.3333333333333335,2
35076,1.0,1,21.0,4.0,7.0,1
35092,1.0,1,14.0,0.0,5.0,1
35107,1.0,3,11.0,6.0,7.0,2
35126,0.0,1,9.0,5.0,9.0,3
35143,1.0,2,9.0,6.0,12.0,2
35153,0.6666666666666666,3,10.0,2.0,8.5,2
35164,0.3333333333333333,3,18.666666666666668,4.333333333333333,15.0,3
35167,1.0,2,15.0,4.0,4.0,2
35173,1.0,1,16.0,3.0,5.0,1
35179,0.75,4,16.75,4.5,19.5,0
35185,0.0,1,9.0,6.0,0.0,3
35187,0.6666666666666666,3,14.0,1.0,9.0,1
35190,1.0,1,18.0,2.0,0.5,1
35196,0.0,2,1.0,0.0,8.0,4
35268,1.0,2,11.0,0.0,8.0,2
35286,1.0,1,19.0,6.0,1.5,2
35287,1.0,1,16.0,0.0,8.0,1
35291,0.0,1,17.0,6.0,30.0,3
35300,0.0,1,13.0,0.0,0.0,4
35311,0.0,1,12.0,0.0,2.0,4
35373,1.0,1,15.0,4.0,3.0,2
35395,0.0,1,16.0,1.0,30.0,4
35433,0.5,2,19.0,5.0,25.0,3
35439,0.0,1,17.0,6.0,13.0,3
35449,1.0,2,15.5,2.0,12.0,1
35454,1.0,1,10.0,0.0,7.0,2
35455,1.0,1,11.0,4.0,2.0,2
35475,1.0,1,13.0,6.0,4.0,2
35476,1.0,1,10.0,1.0,5.0,2
35477,0.5,2,15.0,0.0,2.0,1
35492,0.0,3,15.0,5.0,17.0,3
35510,0.0,1,16.0,5.0,14.0,3
35514,1.0,1,9.0,6.0,22.0,2
35515,1.0,2,11.0,4.0,4.0,2
35529,1.0,4,15.0,0.0,16.0,0
35543,0.8,4,14.8,4.2,20.0,0
35546,1.0,3,9.0,3.0,2.0,2
35555,1.0,1,16.0,3.0,17.0,1
35556,0.0,1,16.0,4.0,0.0,3
35571,0.6666666666666666,3,12.0,3.0,11.0,2
35576,0.5,2,9.0,3.0,15.0,2
35583,0.0,1,19.0,3.0,2.0,3
35590,1.0,4,11.0,4.0,17.0,0
35602,0.0,3,11.0,1.0,6.5,4
35603,0.0,1,6.0,5.0,0.0,3
35611,0.0,1,19.0,0.0,0.0,4
35616,1.0,1,8.0,0.0,4.5,2
35618,0.0,2,10.0,0.0,0.0,4
35629,1.0,2,11.0,5.0,2.0,2
35631,0.0,1,18.0,0.0,5.0,4
35640,0.0,1,10.0,5.0,12.0,3
35642,1.0,2,11.0,1.0,5.0,2
35654,0.5,2,12.0,2.0,4.0,2
35662,0.5,2,10.0,4.5,2.6666666666666665,2
35689,1.0,4,9.0,0.0,5.0,0
35697,0.0,1,11.0,3.0,0.0,3
35718,0.0,1,22.0,6.0,16.0,3
35719,1.0,2,11.0,1.0,7.0,2
35737,1.0,5,6.0,5.0,5.0,0
35743,1.0,1,10.0,5.0,11.0,2
35747,0.3333333333333333,3,17.0,1.0,8.0,1
35750,1.0,1,0.0,2.0,11.0,2
35753,1.0,3,19.0,4.0,3.0,2
35770,0.0,3,12.0,4.0,7.0,3
35771,0.5,2,14.5,3.0,5.5,3
35793,0.0,1,12.0,1.0,0.0,4
35799,0.0,1,16.0,0.0,0.0,4
35811,1.0,1,16.0,2.0,18.0,1
35813,0.5,2,14.0,0.0,7.0,1
35828,1.0,1,15.0,0.0,9.0,1
35829,0.5,8,15.125,3.5,15.5,0
35840,0.0,1,19.0,5.0,30.0,3
35845,0.0,1,15.0,6.0,30.0,3
35851,0.0,2,17.0,5.0,0.0,3
35882,0.0,1,8.0,1.0,0.0,4
35894,0.0,1,13.0,1.0,30.0,4
35896,1.0,2,17.0,6.0,8.0,2
35910,1.0,1,12.0,6.0,14.0,2
35926,0.0,1,16.0,4.0,0.0,3
35927,1.0,1,14.0,6.0,6.0,2
35963,0.5,2,17.0,3.0,14.0,1
35965,1.0,1,12.0,0.0,3.0,2
35983,1.0,2,12.0,3.0,9.0,2
35988,1.0,2,9.0,0.0,11.0,2
36005,1.0,1,10.0,0.0,9.0,2
36013,0.0,2,13.0,0.0,0.0,4
36019,0.5,2,11.0,6.0,3.0,3
36044,0.0,2,16.0,6.0,6.0,3
36057,1.0,1,11.0,5.0,11.0,2
36074,1.0,2,17.0,2.0,5.5,1
36090,0.0,1,12.0,1.0,26.0,4
36100,0.0,1,12.0,0.0,7.0,4
36110,0.0,1,9.0,6.0,0.0,3
36121,1.0,1,14.0,3.0,6.0,2
36137,0.6,5,11.0,1.6,10.5,0
36138,1.0,4,9.0,0.0,8.0,0
36143,0.0,1,0.0,3.0,6.0,4
36149,0.5,2,11.0,6.0,3.0,3
36159,0.0,1,12.0,4.0,4.0,3
36162,1.0,1,10.0,4.0,9.0,2
36177,1.0,1,15.0,2.0,30.0,1
36181,1.0,1,9.0,2.0,5.0,2
36189,0.5,2,15.0,1.0,20.0,1
36190,1.0,3,8.0,3.0,3.5,2
36220,0.0,3,18.0,4.0,0.0,3
36234,1.0,5,9.0,3.0,5.0,0
36245,0.75,4,17.25,3.75,8.5,0
36247,0.6666666666666666,3,8.0,3.3333333333333335,9.5,2
36254,1.0,1,14.0,0.0,16.0,1
36257,0.0,1,12.0,0.0,7.0,4
36259,0.0,1,18.0,1.0,30.0,4
36261,0.0,1,8.0,3.0,30.0,4
36270,1.0,1,8.0,2.0,12.0,2
36279,1.0,1,12.0,2.0,3.0,2
36310,1.0,3,15.0,3.0,5.0,2
36325,0.0,2,16.0,0.0,21.0,4
36336,0.0,1,13.0,1.0,13.0,4
36339,0.0,1,10.0,2.0,0.0,4
36354,1.0,2,8.0,3.0,3.0,2
36366,0.0,1,14.0,5.0,2.0,3
36370,1.0,2,18.0,0.0,4.0,1
36410,0.0,1,13.0,0.0,8.0,4
36419,1.0,1,20.0,3.0,1.0,1
36422,1.0,1,15.0,0.0,4.0,1
36440,1.0,1,17.0,1.0,8.0,1
36445,0.8333333333333334,6,11.0,3.0,5.0,0
36465,1.0,1,13.0,4.0,1.0,2
36478,0.5,2,6.0,5.0,30.0,2
36481,0.6666666666666666,3,18.666666666666668,2.3333333333333335,3.0,1
36508,1.0,1,19.0,3.0,3.0,1
36538,1.0,1,17.0,2.0,1.0,1
36589,1.0,2,10.0,5.0,30.0,2
36598,0.0,3,9.0,2.0,16.0,4
36604,0.5,2,1.0,3.0,11.0,2
36606,0.0,1,7.0,3.0,0.0,4
36612,0.0,1,13.0,6.0,7.0,3
36617,1.0,3,13.0,5.0,7.0,2
36626,1.0,1,16.0,2.0,1.0,1
36648,0.0,1,14.0,6.0,12.0,3
36655,1.0,1,20.0,3.0,6.0,1
36660,1.0,1,13.0,3.0,4.0,2
36672,1.0,1,19.0,5.0,2.0,2
36673,1.0,3,17.0,0.0,7.0,1
36690,0.0,1,18.0,0.0,4.0,4
36693,0.0,2,19.0,0.0,28.0,4
36702,1.0,2,10.0,3.0,9.0,2
36733,1.0,6,8.0,2.0,5.0,0
36740,0.0,1,10.0,0.0,2.0,4
36758,0.0,1,17.0,4.0,12.0,3
36777,0.0,1,10.0,2.0,12.0,4
36785,0.6666666666666666,3,8.333333333333334,1.0,5.0,2
36822,0.0,1,12.0,5.0,3.0,3
36832,0.0,1,8.0,6.0,0.0,3
36836,1.0,1,10.0,2.0,7.0,2
36838,1.0,2,16.0,3.5,7.0,2
36862,1.0,1,9.0,0.0,21.0,2
36895,1.0,1,9.0,0.0,2.0,2
36896,0.0,1,14.0,0.0,8.0,4
36935,0.8,5,8.0,2.0,12.0,0
36938,0.0,4,15.0,6.0,30.0,3
36943,1.0,1,14.0,1.0,9.0,1
36944,0.0,1,15.0,6.0,2.0,3
36956,0.0,3,9.0,0.0,0.0,4
36968,1.0,1,18.0,4.0,2.0,2
36987,1.0,1,14.0,0.0,5.0,1
36993,0.0,1,20.0,3.0,30.0,3
36995,0.0,1,22.0,1.0,25.0,1
37017,0.75,4,22.0,3.0,8.0,1
37037,0.0,2,17.0,0.0,30.0,4
37073,1.0,2,15.0,6.0,7.0,2
37086,0.0,1,20.0,0.0,5.0,4
37093,1.0,1,15.0,4.0,5.5,2
37104,1.0,3,19.0,0.0,5.0,1
37122,1.0,2,14.0,5.0,30.0,2
37128,0.8,5,15.6,1.8,14.666666666666666,0
37137,0.0,1,15.0,1.0,6.0,4
37151,0.6666666666666666,3,15.0,3.0,2.0,2
37161,1.0,2,11.0,6.0,14.0,2
37171,1.0,1,4.0,5.0,4.0,2
37237,1.0,1,6.0,2.0,8.0,2
37306,0.0,1,13.0,2.0,30.0,4
37308,1.0,1,20.0,4.0,2.0,1
37319,0.0,2,10.0,2.0,30.0,4
37327,0.0,1,17.0,0.0,30.0,4
37338,0.3333333333333333,3,15.0,0.0,14.0,4
37357,0.0,1,19.0,5.0,21.0,3
37365,0.5,2,16.0,2.0,30.0,1
37370,0.0,3,14.0,6.0,0.0,3
37378,0.0,1,11.0,3.0,13.0,4
37390,0.6666666666666666,3,9.333333333333334,4.0,5.5,2
37393,1.0,1,21.0,2.0,10.0,1
37398,0.6666666666666666,3,10.0,5.0,4.0,2
37404,1.0,1,11.0,5.0,14.0,2
37422,0.0,1,14.0,0.0,15.0,4
37427,1.0,1,16.0,0.0,2.0,1
37429,1.0,3,15.0,1.0,5.0,1
37445,0.0,1,18.0,3.0,5.0,3
37449,1.0,1,20.0,1.0,6.0,1
37459,1.0,1,20.0,4.0,4.5,1
37467,0.5,2,18.0,0.5,9.5,1
37472,0.6666666666666666,3,15.0,5.0,8.0,2
37473,0.5,2,13.0,2.0,6.0,2
37491,0.8,5,12.6,0.6,11.0,0
37493,0.0,2,13.0,0.0,0.0,4
37511,0.0,1,17.0,3.0,30.0,3
37533,1.0,1,14.0,5.0,7.0,2
37534,0.5,2,15.0,0.0,18.0,1
37542,0.0,1,11.0,0.0,0.0,4
37551,0.0,1,11.0,3.0,7.0,4
37563,1.0,1,9.0,1.0,1.6666666666666667,2
37567,0.0,1,16.0,3.0,0.0,3
37580,0.0,3,18.0,0.0,0.0,4
37583,1.0,1,18.0,3.0,18.5,1
37598,0.5,2,14.0,0.0,30.0,4
37613,1.0,1,17.0,2.0,3.5,1
37625,0.0,1,14.0,5.0,7.0,3
37635,1.0,2,17.0,0.0,8.0,1
37673,0.75,4,17.0,0.0,6.0,0
37684,0.0,2,8.0,2.0,30.0,4
37708,1.0,2,19.0,6.0,2.0,2
37712,1.0,1,12.0,3.0,19.0,2
37726,0.0,1,8.0,5.0,30.0,3
37754,0.0,1,10.0,1.0,2.0,4
37762,1.0,3,11.333333333333334,1.6666666666666667,4.5,2
37775,1.0,2,7.0,0.0,14.0,2
37780,0.3333333333333333,3,15.0,2.0,10.0,4
37785,1.0,1,19.0,5.0,6.0,2
37794,1.0,3,10.0,2.0,5.0,2
37795,1.0,1,16.0,4.0,6.0,2
37809,0.0,1,19.0,5.0,18.0,3
37816,0.75,4,11.0,6.0,13.0,0
37818,0.0,1,16.0,6.0,6.0,3
37820,0.5,4,7.0,1.0,13.0,0
37823,1.0,2,12.0,0.0,20.0,2
37844,0.0,3,15.0,5.0,8.0,3
37846,0.3333333333333333,3,22.0,6.0,4.0,3
37861,0.0,2,17.0,6.0,0.0,3
37863,0.0,1,9.0,0.0,21.0,4
37887,0.5,2,17.0,6.0,6.0,3
37888,1.0,1,9.0,3.0,30.0,2
37930,0.0,2,13.0,2.0,0.0,4
37961,0.0,2,14.0,3.0,9.0,3
37964,0.0,1,13.0,0.0,3.0,4
37971,0.0,1,13.0,3.0,2.0,3
37983,0.6666666666666666,3,23.0,5.0,1.0,1
37990,0.0,1,8.0,1.0,7.0,4
37991,0.0,1,11.0,3.0,20.0,4
37995,0.3333333333333333,3,13.0,4.0,5.0,3
38014,1.0,1,18.0,3.0,6.0,1
38016,1.0,1,9.0,3.0,3.5,2
38021,1.0,1,15.0,1.0,5.0,1
38024,1.0,2,8.0,3.0,20.0,2
38028,0.0,1,8.0,3.0,22.0,4
38095,1.0,1,9.0,3.0,2.0,2
38143,0.0,1,10.0,2.0,3.0,4
38148,1.0,1,9.0,1.0,2.5,2
38171,0.0,1,12.0,5.0,0.0,3
38179,0.0,1,11.0,4.0,9.0,3
38185,0.6666666666666666,3,9.0,1.0,9.0,2
38230,1.0,1,14.0,6.0,3.0,2
38235,1.0,1,11.0,0.0,4.0,2
38264,1.0,3,17.0,6.0,7.0,2
38278,0.0,1,13.0,5.0,0.0,3
38311,0.0,2,15.0,2.0,9.0,4
38314,1.0,1,9.0,6.0,30.0,2
38322,0.0,1,13.0,6.0,27.0,3
38332,1.0,1,8.0,3.0,2.0,2
38333,1.0,2,10.0,1.0,7.0,2
38350,0.5,2,13.0,3.0,11.0,2
38353,1.0,4,14.0,1.0,4.0,0
38357,0.0,1,10.0,0.0,7.0,4
38404,0.625,8,10.0,2.0,9.5,0
38414,0.0,1,17.0,3.0,15.0,3
38415,1.0,3,15.0,1.0,7.0,1
38426,1.0,1,15.0,0.0,4.0,1
38430,0.0,2,14.0,5.0,21.0,3
38435,1.0,1,3.0,0.0,13.0,2
38443,0.3333333333333333,3,19.0,0.0,8.0,1
38453,0.0,3,16.0,0.0,6.0,4
38454,1.0,4,13.0,3.0,1.0,0
38459,0.0,1,9.0,1.0,0.0,4
38462,1.0,2,18.0,2.0,2.5,1
38494,1.0,3,11.0,6.0,7.0,2
38495,1.0,7,13.142857142857142,3.857142857142857,3.75,0
38504,0.0,1,16.0,3.0,30.0,3
38521,1.0,2,1.0,1.0,15.0,2
38551,0.0,1,22.0,3.0,0.0,3
38556,1.0,4,13.0,0.0,15.0,0
38557,0.75,4,9.0,1.0,18.0,0
38561,0.0,1,13.0,0.0,0.0,4
38562,0.0,1,18.0,2.0,30.0,4
38564,0.0,1,16.0,0.0,30.0,4
38577,1.0,2,16.0,0.0,28.0,1
38584,0.16666666666666666,6,7.0,4.0,5.0,0
38614,1.0,1,15.0,2.0,12.0,1
38636,0.0,1,14.0,1.0,0.0,4
38640,0.0,1,14.0,6.0,13.0,3
38642,0.0,1,12.0,2.0,13.0,4
38690,0.5,2,14.0,2.0,29.0,4
38693,0.0,1,11.0,0.0,0.0,4
38694,1.0,1,12.0,5.0,3.0,2
38703,0.0,1,9.0,6.0,23.0,3
38718,1.0,3,14.0,3.0,15.0,2
38720,1.0,1,15.0,1.0,1.0,1
38726,0.75,4,9.0,3.0,13.0,0
38733,1.0,1,10.0,0.0,7.0,2
38739,1.0,1,6.0,1.0,4.0,2
38743,0.0,1,18.0,2.0,7.0,3
38764,1.0,1,23.0,3.0,12.0,1
38765,1.0,2,16.0,5.0,5.0,2
38770,1.0,2,11.0,3.0,10.0,2
38793,0.5,2,8.0,6.0,8.0,2
38806,1.0,2,21.0,3.0,7.0,1
38807,0.4,5,19.0,6.0,9.0,0
38816,1.0,1,11.0,5.0,8.0,2
38823,0.0,1,13.0,0.0,6.0,4
38847,1.0,3,18.0,6.0,4.0,2
38856,0.0,1,13.0,4.0,5.0,3
38862,1.0,1,9.0,3.0,7.0,2
38875,0.0,2,16.0,1.0,0.0,4
38879,0.0,1,12.0,0.0,17.5,4
38883,1.0,1,12.0,0.0,4.0,2
38892,1.0,1,14.0,1.0,14.0,1
38899,1.0,2,16.0,5.0,4.0,2
38903,0.0,1,16.0,2.0,0.0,3
38930,1.0,1,12.0,0.0,5.0,2
38944,1.0,1,13.0,1.0,5.0,2
38982,1.0,1,22.0,0.0,8.0,1
38988,0.0,1,16.0,5.0,0.0,3
38992,0.0,1,11.0,2.0,8.0,4
38996,0.0,1,12.0,2.0,8.0,4
39014,0.0,2,7.0,2.0,0.0,4
39029,1.0,1,15.0,2.0,15.0,1
39046,0.6666666666666666,3,11.333333333333334,1.3333333333333333,2.3333333333333335,2
39054,0.3333333333333333,3,12.0,5.0,30.0,3
39058,0.0,1,19.0,3.0,30.0,3
39091,1.0,1,19.0,1.0,17.0,1
39092,1.0,2,13.0,3.0,15.0,2
39144,1.0,1,20.0,6.0,14.0,2
39162,0.5,2,9.0,5.0,7.0,2
39174,0.0,1,9.0,3.0,7.0,4
39189,0.0,6,16.0,6.0,30.0,0
39199,1.0,2,15.0,3.0,16.0,1
39200,1.0,1,22.0,1.0,5.5,1
39211,0.0,1,11.0,4.0,5.0,3
39248,0.0,2,12.0,0.0,8.0,4
39264,1.0,1,12.0,0.0,14.0,2
39275,1.0,1,11.0,1.0,7.0,2
39298,1.0,2,15.0,2.0,30.0,1
39304,0.0,2,22.0,6.0,13.0,3
39308,0.3333333333333333,3,10.0,3.0,2.0,4
39312,0.0,1,10.0,5.0,0.0,3
39313,0.5,2,16.0,2.0,30.0,1
39330,0.0,1,12.0,4.0,26.0,3
39346,0.0,1,9.0,5.0,7.0,3
39370,0.0,1,5.0,3.0,13.0,4
39373,0.0,1,14.0,4.0,16.0,3
39379,0.5,2,17.0,0.0,8.5,1
39397,0.0,2,7.0,2.0,0.0,4
39402,0.0,1,10.0,0.0,7.0,4
39409,1.0,2,19.0,2.0,4.0,1
39449,1.0,1,11.0,4.0,27.0,2
39451,1.0,3,12.0,0.0,3.0,2
39460,0.3333333333333333,3,13.666666666666666,2.6666666666666665,3.0,4
39467,1.0,1,13.0,4.0,10.5,2
39484,0.3333333333333333,6,16.0,2.5,6.0,0
39486,1.0,4,12.6,4.8,4.5,0
39489,0.0,1,8.0,1.0,5.0,4
39496,0.0,1,15.0,2.0,18.5,4
39509,1.0,2,12.0,0.0,10.0,2
39518,1.0,1,18.0,3.0,14.0,1
39524,1.0,1,18.0,3.0,4.0,1
39539,0.6666666666666666,3,14.0,6.0,6.0,3
39564,1.0,1,11.0,0.0,28.0,2
39571,0.0,1,13.0,5.0,0.0,3
39605,0.5,2,18.0,4.0,1.0,3
39629,1.0,1,19.0,6.0,7.0,2
39661,0.16666666666666666,6,14.0,0.0,30.0,0
39676,0.5714285714285714,7,12.0,3.5714285714285716,3.5,0
39685,0.5,2,14.5,0.0,5.0,1
39691,1.0,1,12.0,5.0,15.0,2
39695,1.0,1,13.0,1.0,8.0,2
39699,1.0,4,18.0,3.0,30.0,0
39709,1.0,1,20.0,4.0,30.0,1
39714,0.0,1,14.0,6.0,28.0,3
39728,1.0,1,10.0,0.0,3.0,2
39761,1.0,1,13.0,0.0,6.0,2
39770,1.0,1,17.0,4.0,23.0,2
39786,1.0,2,11.0,4.0,6.0,2
39802,0.0,3,19.0,5.0,30.0,3
39818,0.5,4,16.0,2.0,7.0,0
39824,1.0,3,7.0,1.0,8.0,2
39825,1.0,2,4.0,5.0,8.0,2
39828,0.0,2,11.0,3.0,14.0,4
39848,0.0,1,14.0,6.0,3.0,3
39860,1.0,5,7.0,6.0,5.666666666666667,0
39861,0.0,1,13.0,5.0,13.0,3
39862,1.0,1,8.0,2.0,30.0,2
39863,1.0,2,19.0,1.0,3.0,1
39864,1.0,2,17.5,1.5,5.5,1
39865,1.0,2,9.0,5.0,15.0,2
39872,1.0,1,15.0,0.0,15.0,1
39896,1.0,1,18.0,5.0,6.0,2
39911,0.8,5,15.8,2.8,6.5,0
39924,0.0,1,14.0,4.0,30.0,3
39933,0.0,2,2.0,3.0,14.0,4
39936,1.0,1,18.0,6.0,7.0,2
39937,0.5,2,18.0,3.0,9.0,1
39948,0.0,2,10.0,1.0,15.5,4
39961,1.0,1,13.0,6.0,6.5,2
39981,0.3333333333333333,3,13.0,5.0,7.5,3
39983,0.25,4,11.0,1.0,30.0,0
39988,0.25,4,10.0,1.0,16.0,0
39998,0.0,2,15.0,0.0,7.0,4
40005,1.0,2,9.0,2.0,8.0,2
40009,1.0,1,12.0,6.0,6.0,2
40034,1.0,2,15.0,3.0,6.0,2
40053,0.0,1,16.0,5.0,4.0,3
40054,0.0,1,13.0,2.0,30.0,4
40065,1.0,2,15.0,2.0,6.0,1
40083,1.0,2,15.0,6.0,8.0,2
40098,1.0,2,7.0,0.0,6.0,2
40108,1.0,2,18.0,2.0,4.0,1
40128,1.0,1,16.0,5.0,9.0,2
40131,0.6666666666666666,3,9.0,1.0,13.0,2
40138,0.25,4,13.0,3.0,8.0,0
40143,0.6666666666666666,3,13.0,4.0,2.0,2
40167,0.0,3,13.0,0.0,0.0,4
40183,1.0,1,12.0,2.0,6.0,2
40188,1.0,2,10.0,3.0,2.75,2
40192,0.0,1,13.0,4.0,8.0,3
40213,0.0,1,12.0,3.0,23.0,4
40226,1.0,3,15.0,4.0,4.0,2
40248,1.0,1,9.0,0.0,19.0,2
40252,1.0,2,15.0,3.5,20.5,2
40255,0.6666666666666666,3,12.333333333333334,2.3333333333333335,11.0,2
40258,1.0,2,1.0,1.0,14.0,2
40273,0.0,1,13.0,4.0,8.0,3
40278,0.5,2,20.0,4.0,2.0,1
40301,1.0,1,15.0,0.0,8.0,1
40310,0.0,2,11.0,0.0,0.0,4
40327,0.0,1,13.0,3.0,7.0,3
40341,0.3333333333333333,3,21.0,0.0,30.0,1
40364,0.0,1,6.0,3.0,5.0,4
40365,0.0,1,12.0,1.0,21.0,4
40390,0.5,2,14.0,1.0,15.0,1
40422,0.6666666666666666,3,16.0,6.0,5.5,3
40465,0.3333333333333333,3,16.0,3.0,4.0,3
40472,0.5,2,9.0,2.0,12.0,2
40482,0.0,3,20.666666666666668,1.3333333333333333,30.0,4
40496,0.5,2,11.0,1.0,7.0,4
40536,0.0,1,22.0,4.0,14.0,3
40545,1.0,1,13.0,2.0,9.0,2
40590,1.0,3,21.0,5.0,15.0,1
40597,0.0,2,9.0,6.0,0.0,3
40600,1.0,1,12.0,3.0,2.0,2
40602,1.0,2,19.0,6.0,30.0,2
40634,1.0,1,9.0,6.0,28.0,2
40641,1.0,3,12.0,6.0,3.0,2
40644,1.0,4,16.25,1.0,5.5,0
40658,1.0,2,14.0,2.0,2.3333333333333335,1
40676,1.0,2,18.0,1.0,12.0,1
40744,1.0,2,17.0,2.0,2.0,1
40776,0.75,4,20.0,0.0,11.0,1
40778,0.0,2,19.0,2.0,30.0,4
40780,0.0,1,13.0,1.0,30.0,4
40786,1.0,1,16.0,0.0,20.0,1
40796,0.5,6,6.333333333333333,2.6666666666666665,6.5,0
40819,0.0,1,17.0,0.0,3.0,4
40821,1.0,2,16.0,6.0,13.0,2
40843,1.0,1,14.0,0.0,14.0,1
40846,0.4,5,11.6,0.6,6.5,0
40855,1.0,2,16.0,6.0,6.0,2
40866,0.5,2,11.0,0.0,9.0,4
40870,1.0,1,12.0,0.0,14.0,2
40895,0.5,4,23.0,2.0,7.0,1
40921,0.5,2,10.0,0.0,16.0,4
40925,0.5,2,18.0,3.0,8.0,1
40940,0.5,2,12.0,1.0,5.0,4
40951,0.0,2,21.0,6.0,0.0,3
40968,1.0,5,4.2,3.8,6.0,0
40985,0.5,2,9.0,3.0,5.0,2
41014,0.4,5,10.0,4.0,13.0,0
41037,1.0,2,15.0,4.0,2.0,2
41039,1.0,1,12.0,2.0,17.0,2
41043,1.0,3,9.333333333333334,3.0,6.5,2
41061,0.6666666666666666,3,11.0,4.0,6.0,2
41085,0.0,1,10.0,2.0,21.0,4
41092,0.0,1,18.0,3.0,30.0,3
41099,0.75,4,15.0,4.0,9.0,0
41108,0.0,1,19.0,0.0,7.0,4
41122,0.0,1,19.0,1.0,0.0,4
41126,1.0,2,8.0,3.0,11.0,2
41128,1.0,1,14.0,3.0,10.0,2
41133,0.0,1,12.0,6.0,30.0,3
41137,0.0,1,21.0,0.0,30.0,4
41147,1.0,1,7.0,2.0,9.0,2
41151,0.5,4,8.0,2.0,1.5,0
41166,0.5,2,20.0,2.0,0.0,1
41179,1.0,1,14.0,3.0,3.0,2
41186,1.0,3,9.0,1.0,4.333333333333333,2
41188,1.0,1,11.0,1.0,30.0,2
41190,0.0,2,13.0,1.0,0.0,4
41217,0.5,2,9.0,2.0,12.0,2
41225,0.0,2,9.0,6.0,6.0,3
41242,1.0,1,18.0,6.0,6.0,2
41247,1.0,1,13.0,2.0,6.5,2
41251,0.5,2,13.0,1.0,22.0,4
41252,0.6666666666666666,3,19.0,3.0,9.0,1
41254,1.0,1,7.0,4.0,2.0,2
41263,1.0,1,18.0,1.0,18.0,1
41266,1.0,1,13.0,2.0,5.0,2
41277,0.75,4,18.0,1.0,7.0,0
41285,0.0,1,15.0,4.0,4.0,3
41291,1.0,1,9.0,1.0,13.0,2
41294,1.0,3,20.0,0.0,13.0,1
41322,1.0,2,9.0,2.0,15.0,2
41323,0.5,2,12.0,4.0,10.0,2
41324,1.0,1,11.0,6.0,9.0,2
41327,1.0,1,8.0,1.0,7.0,2
41356,1.0,1,8.0,4.0,1.0,2
41375,1.0,1,16.0,5.0,23.0,2
41388,1.0,1,17.0,4.0,5.0,2
